Unnamed: 0,Airline Name,Overall_Rating,Review_Title,Review
5117,azerbaijan airlines,9,azerbaijan airlines customer review,i flew from jfk to israel via baku and had very positive experience with azerbaijan airlines jfkbaku the plane was a quarter full so i had 4 seats to myself it was a new and clean airplane i was served kosher food even though they say on their website its not available on that flight the airport in baku is brand new free wifi again almost empty
20639,tigerair australia,2,refunds not provided for change of mind,absolutely ridiculous refund policies i had no need for a flight i had booked and wanted to cancel with a weeks notice only to be told that refunds are not provided for change of mind consideration of circumstances out of control should be considered here and refusing a refund when given suitable notice is abhorrent i now have to make a trip just to avoid wasting my money i will not fly with tigerair ever again lesson learned
4658,asiana airlines,4,korean air fared far better,during the flight a huge majority of the passengers as well as most if all not of the cabin crew were koreans except from the announcements turbulence arriving message etc played over the pa system all other announcements asking if anyone wanted extra servings of beverages or had rubbish for throwing etc relayed by the flight attendants facetoface were done in the korean language only no efforts were made by the cabin crew to engage nonkorean speaking passengers as they seemed to have forgotten that there were passengers of other nationalities on board in this aspect korean air fared far better
7464,copa airlines,4,there was no one there,first we were rebooked for no known reason through a different country to get home so the travel time was going to be longer but that isnt the worst that happened the bigger problem was that coming back from our wedding my husband was asked if he could give up his extra seat as copa was overbooked he told them no because that is a comfort necessity for him after that conversation my husband started looking for other flights that we could take because he felt bad for the gate agent who was visibly distressed and he found flights that would work to get us back home earlier and to a better airport he went to the gate agent with that information and she was ecstatic that they could get a few more people on the flight while accommodating us the original flight took off and then they informed us they were unable to get us on the other flights as expected we were told that we would have a night in miami on copa so we accepted that not that we had any other choice at that point when we got to miami there was no one there to take us to a hotel as had been promised after calling we were told that all agents were gone for the day so we would have to submit a complaint to get reimbursed so here we are if you say you will do something make sure it happens
4398,ana all nippon airways,9,the best airline experience,manila to vancouver via tokyo as part filipino and part japanese im proud to say that the presentation of the safety video is very nostalgic and very cultural which is what i love the effort cleanliness quality and excellent service of the japanese food and care from the flight attendants is superior the food tastes freshly steamed and cooked with juicy flavors from the main dish whereas the small side dishes tastes great plus mini ice cream for dessert entertainment was great too i even like how they even set up a warning about safety concerns for turbulence impact reminding to wear your seatbelt and pa announcements on the mini tv screen the cleanliness in the aircraft the space and comfortably is superb my only concern is the room space for the leg space for the economy class in the very back seat which is connected to the wall either way the seat itself with the pillows and the blankets are pretty comfortable and clean i highly recommend to anyone to look into ana their honesty about operating during a pandemic crisis like at this time is strongly recommended to those who are struggling to return to their homes i would like to say thank you so much again for your hard work and effort and for taking us home safely during this pandemic as its tough to work through this crisis this is the best airline experience i had been through
6260,bulgaria air,9,flight was very pleasant,sofia to amsterdam i flew with bulgaria air last april at the gate the stewardess that was checking the tickets told me i got a upgrade to business when we entered the plane a a320 around 15 years old we were created i was seated at the second row of business class at the seat a bottle of mineral water when we reached our cruising altitude the stewardess came with the food for the business class we had a traditional bulgarian breakfast with banisa yogurt and some fruites it was very tasty the flight itself was very pleasant after landing in amsterdam the stewardesses said good bye after disembarking
6139,brussels airlines,2,second one gets cancelled automatically,flight comfort is okay in economy class no issue there from now on i will avoid them as much as i can due to the following experience i booked a return flight berbruber but due to my own mistake the first flight was booked for the evening instead of the morning as there are no alternatives with bu i booked a single flight to brussels with another company and didnt check in for the brussels airlines ticket if you dont checkin into the first flight the second one gets cancelled automatically if you dont confirm with their services within a day or so and the heads up is done with a simple email on a saturday morning in my case i ended not being able to checkin with the flight back to berlin calls the support and just get brushed off that i should have read the fine prints
9595,flair airlines,1,choose a different airline,luckily westjet had a flight the same night so i could get to my destination the online system was unavailable the agent could not speak english very well at the airport and no one would answer a phone call for help choose a different airline if your time is valuable and you dont want to miss a day catching another flight
1527,air dolomiti,9,air dolomiti customer review,psamuc in june 2014 in economy class flight left with 25mins delay due to a medical emergency on board spacious cabin in this nice embraer 195 aircraft refreshing towel for hands and face was offered before takeoff and after takeoff the meal service begun including a sandwich and drinks wine is offered in a real glass which is a bonus second time for me on this airline and truly to be recommended
6452,caribbean airlines,3,no entertainment system at all,we flew caribbean airlines from new york jfk to port of spain and back both flights were delayed by about 15 hrs without good reasons jfkpos had no entertainment system at all return flight had some but a lot of control units didnt work at all or sound was awful six of us were flying plus i tried some other available seats so i can say with certainty that a lot of units were defective food was very mediocre but acceptable so were the crews bottom line if it is much cheaper than competition then it is worth it otherwise stay away
11191,iberia,3,the airline has lost our bags,the airline has lost our bags on the start of a 4 week trip we were given phone numbers for havana where no one picks up twitter response was sarcastic and implied we double check we flew with iberia we tried whatsapp and that apparently doesnt deal with baggage issues the website says our bags cant be found and we tried the uk number with no information available and to be told that our contact details were not even attached to our ticket profile or claim despite being an iberia member and long time one world member so details are on everything understand that issues happen so not annoyed about that but the appalling customer service and total lack of information is infuriating
6231,buddha air,6,buddha air customer review,i have flown with them three times now and they are always late sometimes due to weather and are small planes so i understand meant to fly from pokhara to kathmandu on 18th but cancelled due to storm the staff are so disorganised you have to fight through the nepalese to get to the desk chaos but flew out the next morning which was late of course staff are always lovely
14303,lynx air,3,not an enjoyable experience,figured id try lynx air as the price is very affordable that is their only redeeming quality my flight was delayed in total by 11 hours the real problem was that the flight was delayed 4 times throughout the day meaning most of the passengers arrived early and were waiting around anxiously for hours it was not an enjoyable experience at all the staff had very little sympathy which okay i get it since this airline is now notorious for delays when finally on board the staff were very inexperienced and lacked the grace of attendants on the larger airlines overall 310 those 3 points only come from the affordability i wont be getting on another lynx flight ever id rather pay a bit more and have the security of a more reputable airline
11739,ita airways,6,food was a good standard,a good business class flight but for a 14 hour flight i only slept for 23 hours the crew are not overly friendly but seem to be efficient and pleasant seemed eager to please but small talk minimal dont expect the friendliness of virgin for eg the food was a good standard with 1st 2nd starter pasta course along with a main course although desserts disappointing dinner breakfast served with snacks on offer such as a rustic pie there were a couple of points to note 1 window seats offer a lot of privacy but i sat in 8a which was missing a window 2 seats are very hard leather with no mattress topping i had to use a spare duvet to make is softer but still wasnt comfortable enough 3 quite a bizarre layout with the business toilets you have to walk through the galley where the crew rest and prepare the food quite an awkward as they may be having a group chat and you feel like youre disturbing every time you use the loo
936,air austral,2,very bad attitude,i wasnt a happy guy there was an outbreak of pneumonic plague and especially in antananarivotana so i changed my return flight to avoid tana and instead opted for my return from nosy be the agent repeatedly said there would be no change fee due to the plague made perfect sense to me i wanted to avoid a plague area when i did change they had charged me the 70 change fee and they would not budge very bad attitude the flights are horrendously expensive i mean i could fly dubmru mauritius for 700 return and this hop between islands cost me close to 500 return they seem to have the routes tied up with air madagascar would i be a cynic for thinking there may be a total lack of competition between them more competition needed her asap a twostar due to the change fee and cost of the flights
5347,bangkok airways,6,only option is economy class,bangkok to mandalay bangkok airways is good but not a lot its not good to get in a plane where the only option is economy class and you have to use a bus with almost 100 people on it the food is good
7121,citilink,9,arguably the best lcc in indonesia to date,yogyakarta yia to jakarta cgk onboard qg9779 the light load of this flight means that the check in was done in a very fast manner and the checkin staff dealt with our tickets and bags fairly quickly the applaudable part of it was that the checkin staff was very conscientious knowing that our seats were assigned randomly she willingly and proactively offered us to get a seat in the same row that was very nice of her boarding commenced on time and i was welcomed by the crew once again the light load of this flight meant that social distancing was possible the cabin crews started moving several passengers who have asked for a seat change to seats a and f only so that a very safe distance was created seat was comfortable well sanitized and so did the cabin there were not much to do in this short hop as we took off and landed relatively ontime overall i can see why citilink is rated as a 4star airline and a 5star airline for covid19 handling special praise goes to the crews and the ground staff of this airline for being conscientious friendly proactive and smart arguably the best lcc in indonesia to date
760,air arabia,2,worst airline i have ever used,worst airline i have ever used they treat us like we are flying for free staff here is very rude to customers and things are not even organised a bit around here this was totally disappointing and i will never travel air arabia again
6114,british airways,4,downright rude and abusive,obviously many airlines have gone downhill in recent years prices have increased and services have gone down the most disappointing thing about ba is that aspects that really dont need to get worse have the check in staff at heathrow are downright rude and abusive shouting at passengers to line here and there and rolling their eyes if passengers get confused with the constant shouting and bullying airlines are now competing globally more and more and this behaviour is particularly noticeable in asia where the service industry is next level i wouldnt want to suggest that all the staff are like this and many younger employees are polite and helpful however there were a couple of older staff that were downright rude and obnoxious
5500,batik air,6,food was just edible,perth to denpasar checkin at perth airport was fast and friendly business class passengers are invited to use the qantas lounge a simple breakfast was available boarding called after the queues had reduced so no waiting on boarding friendly welcome but not shown to seat offered pretakeoff juice departure was on time after seat belt sign turned off blankets and sony headsets were offered for entertainment and meal service commenced choice of vegetables with rice or chicken with rice tray was presented with cut fresh fruit chocolate cake hot meal and a glass of water metal cutlery provided food was just edible no coffee or tea service apparently no milk available on board anyway meal trays were cleared away quickly no further service offered entertainment was ok 18 english language movies plus a number of foreign language movies could not access music no alcohol offered and not available only water juice and pepsi were available call bells were answered in seconds crew were smiling but not engaging indonesian arrival forms only provided after being asked seat comfort was excellent and although not lie flat the seat was fully adjustable arrival on time remote stand used a private mini bus for business class to terminal arrival formalities completed quickly and luggage appeared around half an hour after landing batik air although marketed as full service and clearly they are not they are priced lower than the other indonesian carrier operating the same route
3028,air transat,4,vegetarian and i was given a chicken meal,the seats are good since i paid extra to get it however my meal selection was vegetarian and i was given a chicken meal thank god i am always cautious and these situations make me more paranoid and not trust people and services i was given chicken pasta instead of veg pasta i called the rep and asked if this was veg or chicken the guy laughed and said no its chicken its a mistake i am vegetarian because i have severe allergies to meat fish and seafood products he went and brought back a veg pasta and there was no apology nothing gave me butter but no bread but others got bread the movies are same as other air transat and old ones i paid extra to get this
4303,american eagle,2,never fly american airlines,louisville to dallas we arrived at the airport at 416pm because our flight was set to leave at 635 pm the boarding pass at first was not confirmed at the ticket desk the staff had to go get a supervisor he said she could not find it because my flight had been changed to depart at 8pm instead of gate 29 we were now 49 we walked to 49 i looked at my phone and at 417pm and got an alert starting the flight would be late i was already at the ticket desk by then then after sitting for two hours next to gate 49 they announced my flight gate had changed to 1 i have a fused foot and if my daughter had not been with me i would not have made that walk with my luggage in time i will never fly american airlines or its affiliates ever again
6192,brussels airlines,4,would never take again for a long flight,lisbon to geneva via brussels with brussels airlines flight attendants were strict and unhappy no snacks or water served on 3 hour flight everything served was extremely expensive and unreasonable had to personally go to cabin to get cup of water would never take again for a long flight landing was very unsatisfactory very bumpy and wing tipped
16002,philippine airlines,5,dont care much about frequent flyers,the focus of my review at this time is on their mabuhay miles frequent flyer program i usually take a domestic flight which will connect to manila or cebu for an international flight all via pal this saves me from trouble in case i would miss my connection from experience they would rebook me to the next flight for free if there are problems with the connection and that is okay but accommodation and food arent included though thats fine by me with so many flights i became a frequent flyer and their program is useful in terms of extra baggage allowance and priority tag priority boarding and lounge access but thats it they dont care much about frequent flyers in other aspects especially redemption if you redeem a oneway international flight ticket expect that your hard earned miles are to be practically useless because you will still pay a huge amount even if you redeem a round trip ticket you will still pay hefty airline charges because apparently the miles are only for the base fare ive been so used to flying with sq where i only pay the very minimal 10 airport tax upon miles redemption even for a oneway mnlsin ticket so i find pals redemption rules weird and a money grab then theres the problem with redemption nominees that can be easily done online with other airlines like sq but not pal its like 1995 you need visit their ticket office or call their hotlines if you want to redeem for other people they would have you wait for 2 to 3 hours at their ticket office worst experience in their ticket office in alabang then charge you a rush fee for redemption made less than 10 days from the intended flight from the provinces in pi i now take an extra day for layover in manila just to fly with other airlines because pal is getting ridiculous if their frequent flyer program doesnt change then good bye
11334,icelandair,7,my first time on icelandair was good,my first time on icelandair was good thanks to the checkin crew all my baggage was free for checkin the seating was okay but the inflight entertainment was very modest with little excitement or a variety of options all i had was nothing but free drinks
12478,jetstar asia,1,i regret my decision every single time,flew from kuala lumpur to singapore never ever fly with jetstar due to connection flight timing i have had to fly jetstar 6 times within the past 6 months and i regret my decision every single time leg room cramped departure late 66 times service sub par regardless of price it is just not worth the headache it is understandable that an airlines flight is late here and there but every single time is just absurd please do yourself a favour and never fly with jetstar asia
13725,liat,9,i was very pleasantly surprised,trinidad to barbados i was planning a long weekend with friends in trinidad i live mostly in barbados but also in london uk id been umming and aahhing between liat and caribbean airlines and i checked out the reviews for liat which are definitely not good i regularly fly between barbados and jamaica via caribbean airlines which involves a stoptransit through trinidad and my transit experiences have not been good delays cancellations etc one time arriving in barbados at around 300am instead of the scheduled 945m and anyone who knows piarco airport would agree that it has to be the most soulless airport ever no information is given few places to eat get a coffee etc piarco departure lounge is brutal in the end i decided on caribbean airlines for my outward bound flight and liat for my return i rationalised that if the ca flight due to depart at around 845 was late i could spend hours there whereas if i took the afternoon liat fight even with cancellations that i stood a reasonably good chance of arriving in barbados before midnight as it happens luck seemed to have been on my side liat reviews are full of tales of delays cancellations rude staff wtc im happy to say that this was not my experience the flight departed 5 minutes later than its scheduled 235 pm time slot which in aviationairline term is not at all late and got me into barbados within the hour all staff were pleasant and helpful as needed we were served a beverage which ca did not offer on the outward bound journey flight was pleasant seats were reasonably comfortable pilotcaptain kept us informed and i really liked their inflight magazine overall i was very pleasantly surprised because as i said liat has very poor reviews and everyone that i had consulted prior to booking had warned me off liat as i say i may just have been very fortunate but for this flight at least everything went well and if liat could maintain this standard i would happily fly liat again even though im a confirmed ca fan
23126,zipair,3,there is no free water,i asked the ground crew during check in if i can fill in my water bottle and they said that the cabin crew will help later when i asked the cabin crew for water they said there is no free water
18581,smartwings,6,definitely great value,dubai to prague with smartwings although the flight was booked via czech airlines the carrier was smartwings a czech low cost carrier that said i was pleasantly surprised or maybe had very little expectations the flight departed from t2 at dubai airport so it took a little longer to get to check in the check in agent could not add my czech airlines frequent flyer number but after checking with his supervisor he was told that skyteams miles are eligible the service was delayed without any announcement however the pilot promised to make up the lost time enroute tight seats but the food and service by the cabin crew was fine the flight attendents seem to have favourites on board offering them pillows and blankets whilst others were being asked to serve themselves the blankets from the overhead lockers there were not enough pillows or blankets even though this was an overnight flight overall an ok service and for the price paid definitely great value
14895,myanmar airways,6,it did not disappoint,bangkok to yangon retjurn in midmay this is my first experience with this airline and it did not disappoint the checkin at the airport for both flights were uneventful efficiently handled and most notably having little or no queues which is always a welcomed sight when there are snaking queues at neighbouring counters for other airlines the boarding for the outgoing flight started a little after the scheduled time the planes do not have any seatback entertainment units but for the outgoing flight there was onboard wifi which allow you free access to a selection of movies and tv shows on the mai app which can be preloaded onto phones ipads etc the selection was limited for a 6570 min flight it is impressive that the cabin crew is able to come round with wet tissues followed by a meal and drinks service the cabin crew were polite and cheerful the captain made announcements regularly which were spoken in clear english
3734,airnorth,6,good value for money,the airnorth flight did not get off to a good start having been delayed by an hour once in the air service was efficient and effective the in flight food was satisfactory the seats are adequate with sufficient pitch and recline to not cause any issues the tickets were bought on special giving good value for money
938,air austral,3,they just keep stalling,nosy be madagascar to paris cdh via reunion the connecting flight was cancelled so had overnight stay in reunion then next day flight was earlier than the original schedule so had to overnight in paris the promised hotel booked by air austral was not honoured had to chase to get refund for hotel booked myself still waiting for compensation that was agreed by air austral despite continued emails they just keep stalling unfair and gives a terrible impression of air austral
14154,lufthansa,3,everything extra is now charged,lufthansa has now become the european legacy carrier cutting costs to compete with the growing low cost carriers nearly everything extra is now charged checked bags seats food etc to change flights sometimes costs more expensive than buying a new ticket and from my past four flights with them none left on time they have announced a new cabin refurbishment i am skeptical
20783,transaero airlines,9,transaero airlines customer review,my lh flight vkofra continuing to vie was cancelled and so i was rebooked on transaero on a direct flight to vie had low expectations but was totally caught by surprise when i entered the pretty new 737800 their cclass is a real cclass with 22 seat configuration perfect seat pitch lunch menu and utmost pleasant and friendly service i took japanese rolls as a starter and a grilled seabass as main course food looked appealing and tasted delicious entertainment was low but on a 3 hours flight not an issue at least not for me will be definitely an option for future flights to moscow and beyond
18056,silkair,2,my luggage was broken,penang to singapore i was arriving to singapore on the delayed mi349 on last saturday 12may2018 i always trust sia would handle my baggage properly as compared to other airlines while getting my luggage covered with luggage cover and with my trust with sia companies i did not check my baggage when i was still inside the airport i took a grab home took my dinner before i was to unpack my stuffs i got terribly shocked to look at how my luggage was broken when i opened the cover it is all cracked inside from the adjustable handler until down 30 of my luggage i did not place much stuffs inside my luggage but spare luggage and clothes i contacted the customer service through the online form provided on the same night and followed up again on 16may2018 wednesday no news from silkair at all i have tried to call silkair but keep getting the wrong information online it is one week since i last arrived and complained now still no sign of following up the fare is not justifying on what we can get
16437,qantaslink,8,a comfortable flight,a comfortable flight seated in a pair of two seats on the left of the aircraft the ground service and on board service were friendly and efficient and we were pleasantly surprised to get a tasty snack and an alcoholic or nonalcoholic drink on this short leg plus an easter chocolate the flight operated about 20 mins late there was no attempt to enforce the airlines policy on takeon baggage luckily we were on early and could find space for our takeon bags over our seats but other people were struggling due to the suitcasesize bags allowed on board
4971,avianca,1,a horrible experience,unbelievable never in my 30 years of flights have i encountered such a horrible experience i booked one way thank god to ecuador and they had us waiting for about an hour before take off without any info there was not even a cup of water available the air vents above our seats dispenses hot air in an already hot cabin the directions to access the wifi were clear but no service was ever available overall a horrible experience
18114,silkair,5,silkair customer review,the outbound flight from cok was on time and the crew were tolerant to us even though we were a bit late to get to the gate the crew were friendly and the food was okay had ordered an avml meal the boeing sky interior was fantastic the leg space was a bit small im around 6 foot and i was cramped the crew were friendly and pleasant the toilet was clean too however i cant believe that they have no personal ife screens and no headphones were provided either i spent the 4 hour journey reading and sleeping the inbound flight was pretty much the same as the the outbound but the seats were quite worn out the worst thing was the food
6522,cathay dragon,6,dimsum for breakfast,hong kong to kaohshiung in october 2018 dimsum for breakfast no other menu the dumpling is delicious but i dont really like the radish cake but the service was good crowded flight quite a jam for toilet
8977,etihad airways,2,flight was disappointing,i was very disappointed and uncomfortable with how etihad airways was treating me on a 6 hour flight from abu dhabi to brussels on december 15th this was one of the worst overnight flights i have ever experienced in economy class the inflight entertainment system was very poor and was glitching i expected the flight to be good but it was horrible the flight was disappointing the airline needs to upgrade their services next time i will never choose etihad airways for travel
6185,brussels airlines,6,distance between seats is small,moscow to brussels the plane is standard not large and very old the distance between the seats is small suitable only for not tall person inflight they give a sandwich and drinks although the choice is not large the staff is good positive
18310,singapore airlines,3,dont provide salt and pepper,no pillows in economy cabin for a 13hr flight i was offered an extra blanket to use as a makeshift pillow hardly comfortable meal portions were small no salad or small starter was offered no towelette and they dont provide salt and pepper sachets with the meal wifi was erratic and terminal 2 is a non event due to renovations all in all a highly unsatisfactory experience and we will think twice before flying singapore airlines again
17024,royal brunei airlines,8,really cheap and not that bad,melbourne to kota kinabalu via bander seri begawan on royal brunei the boeing 787 business class was superior than i thought it was going to be yes they dont serve any kind of alcohol however its possible to buy a small bottle in duty free after security and bring it on the plane with you the crew will not serve it to you however ask for a mixer and ice and do it yourself the seats laid down to a flat bed and at 6ft 4inches roughly it was just a little short to lie on my back im 6ft 7 however with a bit of adjustment i was able to get comfortable and sleep the only negative thing about the seat was the headrest its not moveable in any direction this makes relaxing in a z shape almost impossible food was good on the flight from australia they served a variety of australian inspired dishes and on the return more arabic influenced fare crew were quick to respond to drink requests etc decent sized portions as well you dont get a decent amenity kit and it resembles something from economy class with an eye mask ear plugs and thats about it no pjs either however it is really cheap and not that bad for the money spent
7855,cubana airlines,1,worst airline i have flown with,toronto to cayo coco cubana airlines is the worst airline i have ever flown with my 6am flight meant i was ready to check in at 3am only to find the flight was now delayed by 6 hours to noon and then at 930 delayed again to 1430 what a complete joke and 15 for snacks is supposed to be compensation come on cubana airlines this is ridiculous
22004,vistara,1,i loved the experience flying vistara,i loved the experience flying vistara i was really happy to get the breakfast and the amazing service by the crew vistara has taken full care of your entertainment as they have provided onboard wifi service i would like to thank mr priya ranjan and other crew members for their amazing service
428,aerolineas argentinas,4,asked to move to emergency row,buenos aires to rio de janeiro bad service asked to move to emergency row because the regular row is too tight for my size 193cm and cause hurt to my legs the answer was no because i have problems with my legs ridiculous i frequently travel in the emergency row and i am fully capable that discussion would not exist if they have normal space for legs
15176,norse atlantic airways,4,charged us 120 euros to check a bag,my flight from jfk to berlin was fine no complaints on the flight back though they charged us 120 euros to check a bag that they accepted as a carryon in the us we noticed on our flight back to the us that the plane wasnt anywhere close to full and that the overhead bins had abundant space for our bags this is clearly another budget airline desperate to rip money out of passengers wallets at the last moment and im happy theyre cutting off their jfkberlin route in late august two stars not one though since their flight attendants are universally lovely maybe the money getting scammed out of my wallet is going toward actually paying them well
19261,sun country airlines,1,what a joke of an airline,i would give this airline a 0 if i could we are very displeased with the service that we have had this past week with this airline this was supposed to be a special trip for our honeymoon as we have recently been married it started out great in denver colorado and we get everything checked in at the airport and paid money for the checked bags our first flight was delayed due to they couldnt find the plane is what we got told over the intercom the flight was delayed about 40 minutes for that and delayed another 20 minutes for the passenger who threw up before take off we then missed our connection flight which was serviced by the same airline sun country they knew we were coming and didnt wait 10 minutes for the 3 2 in my party and one other man going to myrtle beach of us they got us on the soonest flight with southwest and reassured us multiple times that our bags would be sent to our final destination we asked 3 people to make sure and even checked baggage claim and we were told that it would be ok we arrive in myrtle beach to no bags and no contact from anyone from this airline we have been working with a southwest agent to get the information we have spent the last 4 days in myrtle beach with absolutely no luggage thanks to you guys it took me hours to try and get a hold of you guys and when i finally did you guys werent happy or trying at all to get us our bags our honeymoon was absolutely ruined and now they only want to reimburse half of the money we spent on essential needs what a joke of an airline
21669,vietnam airlines,5,flight itself was quite pleasant,travelling business class was an easy decision with very good fares out of sydney luckily i was aware of a 16 hour layover on return journey despite this i enjoyed a day in hanoi the flight itself was quite pleasant and the staff were very polite and were really helpful with my age 71 with very good food however the nightmare began when i requested the posting of frequent flier miles the first response was standard we will reply within 5 days was advised of only 1000 miles and requested documentation sent within 24 hours this went back and forth to the end result being told to send more documentation i forwarded everything but my original boarding pass difficult given that it was an electronic boarding pass to my phone three months 21 emails numerous facebook messages later advised to call lotusmiles in vietnam unfortunately they could not assist as they did not speak english but to send email i had already requested via travel agent to purchase another trip but will not support vietnam airlines
6498,caribbean airlines,3,caribbean airlines customer review,jfkposgeo return cabin was okay staff unfriendly and no entertainment not allowed to exit piarco despite a 6 hour wait and they changed the gate number 10 mins before departure time meaning everyone had to go through security check again
11271,iberia express,6,a pleasant experience,madrid to gatwick flight was on time at first it looks like the seat pitch is fine this has been achieved by removing the seat pocket one normally finds below the tray table however once person in front declined their seat it became very unpleasant the tray table came close to my stomach and it would have been very difficult to use the table fortunately there was an empty row across and one was able to move seats the wifi worked but it only allows you to watch information and movies on iberia express page and you are unable to surf the net or send emails go on facebook etc the movie and tv selection was quite good but as there is no seat charger i didnt want to lose my charge so did not use it in the end the crew were largely absent but drinks and food menu all charged was very adequate for short haul budget flight all in all a pleasant experience bar the ridiculous seats
16730,regional express,8,regional express customer review,coober pedy to adelaide nice experience check in at a little bungalow in the desert friendly ground staff unhealthy snacks like chips or something sweet but they also offered drinks seatback was not able to recline
4727,aurigny air,5,aurigny air customer review,we had a weekend trip to guernsey from gatwick both flights were late on the return flight seated at the back of the aircraft i was subject to the flight attendants conversation grumbling about their job and their employer i feel a little put off from making future leisure trips to guernsey as this airline is quite expensive suffers delays and does not provide the warmest service
7625,corsair,5,corsair customer review,purchased 2 tickets in grand large class from st martin to paris round trip nowhere in the options displayed are you told that you leave from grand case airport in st martin you are not told that you change not only planes but airlines as well in point a pitre guadeloupe passengers should know these facts before they purchase their tickets we rushed to grand case to find out that the flight we were on had been cancelled this left us with 4 hours to kill in sxm and a 30 minute connection in ptp luckily our luggage made it we will not travel on corsair again if we can avoid it the service on board was not the best the seats left a lot to desire their video equipment and headsets are old fashioned the food was not that great either
17857,shanghai airlines,9,was a very positive surprise,hong hong to budapest via shanghai flew on a320 on hkg to shanghai while in a newer b7879 on the long haul to budapest china eastern marketed flights the long haul leg was flown by their daughter company shanghai airlines to budapest amazing experience pure adventure bought this ticket some months earlier for the high season to europe as a huge bargain for 347 usd including 2 x 23 kg of luggage which is welcomed near xmas it costed me in addition positioning and depositioning flights to which i volunteered as i needed the extra miles for my elite status however i was notified 2 months before travel by my online travel agent travelgenio that the return flight from budapest was preponed by 1 hour then i was forced to change as i would not be able to arrive in time for the new departure i then decided to change plans completely and celebrate new year in budapest instead of vietnam thus i postponed my return travel from budapest by 3 days this was done by emails to the travel agent no response and then phone calls to ch eastern in brisbane and shanghai eventually it went smoothly and i was changed to my wish without added costs apart from changing onward flights beyond hong kong with another airline that even allowed me to do another cheap detour to hanoi on my way back to hue the homepages of china eastern and shanghai are difficult to penetrate and to book or change bookings from unless one has a chinese telephone number however 10 days before departure i could access seating and chose freely my favourite seats even got 1 of 4 legs in exit seat however one cannot access the entire booking unless registered with ces flyer program in which i am not interested apart from that it was a good adventure a complicated travel where everything could have gone wrong but all went smooth arrived in hongkong early and was able to checkin 6 hours before departure as the airline have many departures daily no queues at the checkin and the ground staff were good and answered questions though fearing speaking english two bps issued immediately flying hkgpvg is considered as international flights though it could be considered as domestic that give the advantage of not leaving transit while leaving hkg and passing pvg first flight was on an aged a320 extremely controlled and organised priority boarding at gate where all business and elite flyers were boarding entirely before the remaining passengers onboard newspapers and 10 channels of music were offered bring own headset shared monitors showed some educational movies food was limited to a tidy pack of biscuits drinks were unlimited water tea coffee beers but only for 1 hour out of the 2 hour long flight during ascend and descend all services were closed down until 40 minutes after kickoff and again 40 minutes before landing that leaves passengers with very limited time of service fas were fine the second flight were by shanghai airlines boeing 787 it was a very positive surprise and was faultless modern aircraft good food and service 2 hot meals offered at dinner and then again at breakfast frequent drink rounds button calls answered quickly and needs were addressed instantly individual ife on touchscreen monitors was very easy and quick to operate with a good number of western and english translated movies toilets clean both flights took off earlier than scheduled
19888,tap portugal,6,still a very solid and reliable product,overall good experience and i would do it again pros brand new plane with top notch entertainment system including selection of 150 movies the captain was very attentive to the passengers and communicating regularly particularly during a long period of moderate turbulence which was scary he also explained why they left with a small delay related to the late arrival of the previous flight from tel aviv the online booking and checkin system was flawless and very intuitive cons boarding from a remote stand in lisbon but thats not the airlines fault inflight staff was efficient but not particularly friendly like in asian airlines food was not great but still edible the lunch was served immediately after take off and then a light meal was served just before landing considering the flight was almost 8 hours there were more than 6 hours between meals and no drinks or food were served during that period tap long haul is not a slam dunk but still a very solid and reliable product to take you from europe to north america my favourite feature was the inflight entertainment system i regretted not getting the economy xtra seat for almost 8 hours it is probably worth it as the standard seat is very cramped and for anyone over 180 m it will not be that comfortable
21288,turkmenistan airlines,5,turkmenistan airlines customer review,recently travelled to india and back during the volcanic ash issues lots of people complain about this airline but at the end of the day you get what you pay for outgoing flight was on time no entertainment on board something they do need to look into food and service is what you would expect from the price of the ticket the return journey was a little more complicated because of the volcanic ash everyone was asked to check in and several hours later the flight was cancelled they should have phoned everyone not to come to the airport i was travelling with my young son and 2 daughters which made it difficult they did provide food water coffee etc and the taxi fare back home to the village when the flight was cancelled askhabad airport is now 10 times cleaner than amritsar
15974,philippine airlines,6,cabin crew was professional,flight was delayed approximately 35hrs taking off honolulu at 3pm instead of 1135am the ground staff at pal provided free refreshments a nice touch once airborne the flight was very smooth as far as inflight service i couldnt ask for better airline service the cabin crew was professional courteous and attentive even passing out menus in economy which i havent seen in years hot towels were passed out before landing again a nice touch after a smooth and wonderful flight what spoiled everything was that not all of our luggage was delivered the baggage personnel stated that my sons baggage 2 pieces and my wifes baggage 1 piece was pulled and not loaded on our aircraft due to possible weight issues which i dont believe as none of this was ever brought to my attention when we checked in our luggage my wife and son completed the paperwork for the missing luggage and for compensation the baggage personnel stated they would load the baggage on the next days pr 101 and deliver to our hotel the flight is delayed even more not landing in manila until approximately 9pm tonight i hope our missing luggage will be delivered my son had to buy clothes since none of his luggage was delivered as much as i would like to give pal a 5star rating because of the wonderful inflight service this luggage issue prevents me from doing this the delay i can tolerate but the luggage issue is inexcusable how pal handles this luggage issue will determine if i fly them again i will be extremely furious if this issue is not resolved
