Unnamed: 0,Airline Name,Overall_Rating,Review_Title,Review
21991,vistara,9,i would definitely recommend it,i would definitely recommend it the staff are very polite and speak excellent hindi and english some innovative ways to introduce safety announcements before the flight the food is delicious and authentic there is plenty of entertainment from both hollywood and bollywood as well the only thing i would improve is that for tall people like myself there isnt a lot of leg room otherwise everything is excellent
22475,volotea,8,pleasant flight with no delays,pleasant flight with no delays standard service on board as a low cost airline you have to print your boarding pass at home and pay for meals on the plane aircraft was comfortable and not very old prices for this route with this airline are affordable my experience with this flight was very satisfactory i recommend this airline
4437,ana all nippon airways,9,very satisfied with ana,so i just basically did a round trip with ana between washington and tokyo the entire crew are awesome very polite and ready to help the food is extremely delicious and fresh with obviously japanese food focused my only complaints are with the seat and inflight entertainment after a couple of hours sleeping you definitely wake up with pain in your bottom the seating could be a little bit more comfortable the inflight entertainment could have more movies subtitled in english there were just a few subtitled in english but overall speaking im very satisfied with ana services i would definitely fly again with them
16535,qantaslink,8,qantaslink customer review,sydneycanberra return in y class dash 8400 very small aircraft but comfortable legroom i am impressed with new canberra airport and qantas lounge both flights were a little late cabin crews friendly only 30 mins flight and a muffin was served follow by teacoffee and soft drinks
10318,georgian airways,4,seats that dont exist,yerevan to tblisi first at the yerevan airport checkin counter for georgia airways flight to tblisi at 1540 there were two counters one of the counter system broke down leaving only one counter operational we were behind the queue with the non functional system and had to join the other one we waited 50 mins then the counter lady issued us a ticket with seats no 14a and 14c as we boarded the plane we found that there were no seats 14a and 14c the rows ended at 13 it almost became a joke as ive never boarded a plane that issued tickets with seats that dont exist luckily there were some spare seats at 13
14751,mihin lanka,5,glad the flight was only 1 hour,i usually fly budget so dont expect too much had my first flight with mihin lanka from chennai to colombo plane was not new but im glad the flight was only 1 hour as the seats felt like they had lost all their padding the flight went smoothly except the stewards did not offer any option to purchase refreshments it may seem unnecessary on a short flight except by the time you have got to the airport and followed all procedures a few hours have ticked over and some refreshments would come in handy probably what concerned me most was the fellow passenger pouring a hot drink from his flask to his wife how did that get through security there was someone on his mobile phone as we were landing the other fellow who grabbed his luggage and made his way to the front door before the plane had stopped
9434,finnair,4,no vegetarian dinner options,terrible experience probably second worst of my 30yrs of flying 45 passengers in business class had only 2 functioning toilets on a 8hrs 30min flight website didnt show meal selection and on board there were no vegetarian dinner options entertainment system is old and the touch screen ui was very irritating lounge at helsinki was crowded
69,adria airways,5,adria airways customer review,i fly adria quite a lot aprox 2 flts a month my routes are normally vielju or zrhlju i always wondered why adria is not high profile airline being small can be a plus the crj200 and 1000 are ok specially 1000 which are brand new and also a319 latest delivery i hate that they never board on time neither depart on time for 20 pax you should be in the air in about 15 min but they lose a lot of time after the boarding is completed and the take off the service is worse every time now you get a small pack of seeds or dry fruit and a bottle of water the flights are normally only 30 mins but nevertheless i miss the nice box with good sandwich water and a small dessert the price is well overpriced for what they offer there were old inflight magazines in cabin crew is good but sometimes too familiar with passengers or fellow colleagues
15074,nok air,7,pleasant uneventful flight,udon thani to bangkok pleasant uneventful flight friendly crew clean aircraft arrived early quick luggage delivery at don mueang airport checkin in udon male agent could not be bothered opening his mouth to say for instance hello or something as simple as that entire checkin process was done in complete silence at 645am maybe he was still tired
7810,csa czech airlines,5,delays and unassigned seats,copenhagen to prague this is actually the worst airline i have traveled delays unassigned seats nobody gives you more information and the crew does not know what to do when flight is overbooked this was the only time i flight with them will never book on that airline again the aircraft was old
11074,hong kong airlines,9,great service on board,another really good travel experience with this young airline of hong kong web promotion got me very cheap business class tickets from hong kong to taipei with perks such as lounge access a generous luggage allowance great service on board fully flat bed nice food and all that arrived in taipei in terminal 2 around 7 pm the terminal is quiet passed through immigration with no waiting needed luggage quickly delivered i was out in less than 30 min return trip was as nice eva airways handled the check in and offered lounge access at their the club star alliance lounge everything else was the same in many ways they exceeded what the other major hong kong based airlines in terms of service and attitude hong kong airlines made flying in business class a possibility with such incredible prices if they are doing promotions and offer great prices have no worries and give them a try
21408,up by el al,4,crew were friendly and proactive with customer service,the flight from kiev to tel aviv was delayed by about an hour and a half you can print your boarding pass at a selfserve counter in kiev which is nice if you dont have access to a printer the queue for check in is long because of the extra security the security personnel were very friendly and professional the aircraft was clean i got a salad which was tasty and inexpensive legroom is very tight my knees were touching the seat in front of me the crew were friendly and proactive with customer service but lacking when it came to safety and controlling passengers during the safety check they ignored a man talking on his phone as we taxied on landing in tlv many people started running down the aisle and opening the lockers while we were still braking on the runway the crew didnt say anything for a few minutes which only encouraged it even when they did make an announcement it was ignored and they took no further action i would avoid flying them again particularly on this route where fares are cheap anyway on the way to kiev i flew with aegean for only a slighter higher fare and they were excellent
3464,airasia x,2,200 charge for bags,tokyo to denpasar bali the worst flight weve ever had we are on our honeymoon and had to pay the equivalent of 100 for each bag two 8kg backpacking bags when we sat on the plane we were not together the plane was almost empty we asked to switch and they hesitated and then told us a specific area we could sit in why wouldnt the check in counter seat us together we had prebooked our seats but that didnt matter no water or tea service is served free we bought one small meal and couldnt afford anything else the toilet was out of soap and paper towel honestly all of that would have been fine if it wasnt for the 200 charge for bags and not being able to get free water
21493,us airways,5,us airways customer review,on my way back to canada i chose to fly us airways since i made a last minute booking and didnt feel like paying a full y class fare on air canada i usually fly air canada and star alliance partners so i chose us airways based on them being a former partner i was surprised comparing the flight to canadian airlines such as air canada and westjet the seats were not at all what i would have expected there was no ife system on a319 or crj but that was expected on the crj cabin crew was very nice and pleasent there was a complimentary beverage service and a la carte snacks however i found 4 us for a small pack of pringles and 7us for a tiny bottle of heineken a little steep seeing as this was a domestic flight i would understand the lack of ife there werent any onboard power outlets on any aircraft my laptop died halfway through my flight to philly safety briefing was done by the flight crew but it seemed that they were tired of doing it not many were paying attention and i believe a safety video would be more effective for the value of what i paid for id say it was very much worth it
17197,rwandair,7,good seat sizes and leg room,gatwick to dar es salaam via kigali plane has a good cabin configuration with good seat sizes and leg room in economy configuration at the rear of aircraft allows a large number of 2 seat allowing easymore access boarding at lgw was quick and easy cabin staff are efficient and happilyarrange passengers with infants and mobility to be in better seatsnear bathrooms meals were very good surprisingly as the presentation was not great it was a very bland looking tray when it arrived but the food was very tasty basic in my case salad chick curry and a chocolate sponge on arrival at kigali i was informed of a 6 hour delay to my connecting flight to dar es salaam these are the moments that test airlines how do they deal with this in the same breath and informing me of the delay i was informed we have a shuttle bus waiting downstairs to take you to a local 4 star hotel escorted to immigration front of que a 10 second stamp of passport to be whisked to the hotel in 25 minutes to have a welcome juicewater room keys and the wifi code the room was a suite toiletries and a note of what time lunch will be and pick up time back to the airport refreshed and fed back 6 hours later to have an uneventful connection to dar es salaam once again a bland looking lunch served on the plane but again it was very tasty full of flavours kigali airport small but works efficiently the most armed police i ever seen inside and surrounding an airport but everything moves at a steady pace despite the numerous rigorous security checks
21105,tunisair,5,4 hours of delay,tunis to rome with tunisair first they said that the flight was ontime boarding was expected at 1410 the flight was supposed to leave at 1440 so i wait at the gate 10 minutes pass 20 minutes pass 30 minutes pass i decide to go to the gate agent and said oh yeah the flight is delayed to 1600 its 1530 and the plane was not here the plane finally arrived at 1615 and we boarded at 1645 we enter the plane and when boarding wad over we waited 1 hour in the plane the crew said nothing and when we finally pushed back instead of takingoff we just waited by the runway we finally took off at 1840 my flight was at 1440 so 4 hours of delay for a 1 hour flight there were ptvs and it was nice the food was good we finally landed at 2000
15144,nordavia,7,nordavia customer review,arkhangelskarh to tromsoetos with a stop in murmanskmmk fast and easy checkin and boarding decently comfortable and rapid security check aircraft antonov 24 has seen better days but was ok for a short flight cabin crew polite and professional got served drinks on the first leg to murmansk then snacks selection of meats with bread and piclkes on the way from murmansk to tromsoe departure and arrival according to the timetable luggage arrived ok overall experience fine apart from the high price
5857,bmi regional,3,customer service is not good,regularly use bmi regional to travel between bristol and munich for work price for flight is usually exceptionally high when compared to other airlines unless you can get a ticket in one of their sales flights often delayed or cancelled with little notice flight schedules changed after booking with up to 3 months delay in airline notifying of the schedule change customer service is not good only able to provide generic half hearted apologies or request you put it in writing which takes several weeks to get a response and is usually just a generic thanks for your feedback with no real answer to questions on board magazine and website states that food selection on board is a bistro box however this is rarely the case some flights you are lucky to get a small packet of crisps on the plus side cabin crew are friendly and helpful seats are relatively roomy for a small aircraft and bristol airport is more convenient than some of the larger airports
13724,liat,2,one of the most poorly run airlines,grenada to port of spain liat is one of the most poorly run airlines ive encountered our flight was delayed in grenada but still showed as on time on the display board at the airport even though it was 30 minutes past the scheduled departure times we were given no explanation or estimate as to when the flight might depart in fact there were no airline employees anywhere to be seen at the gate it would have been nice if they would have had someone come offer to help expedite checking in for connecting flights in port of spain the airport closes the checkin counters quite far in advance of flight times and getting through immigration and customs is slow our flight ended up leaving about an hour late the aircraft crew were the only professional part of the experience upon arrival in port of spain the hour delay made it impossible to check in for my connecting flight even though i found a customs agent willing to help expedite me through a rather lengthy line i met a fellow passenger in the same situation as me and we realized we had basically just been left stranded in a foreign airport with no idea how to resolve our situation there were no liat agents at the ticket counter to consult with about rebooking the flight or booking accommodations a local trinidian resident noticed we were seemed lost and offered to help but didnt know what to do a random baggage handler not affiliated with liat noticed that myself and the other passenger seemed a bit lost and distressed and offered to call and see if a liat agent was available one finally showed up at the counter but then refused to provide any compensation or explanation for the delay he just played with his mobile phone and gave a half smile whenever i tred to interact with him he told several other passengers he would leave a note for the connecting airlines representative who also was not available and we should have seats on the same flight 24 hours later no confirmation of the booking hotel vouchers or food vouchers were provided i rebooked the flight myself to ensure that i would have a seat the next day the lack of customer service from the ground operation of liat both in grenada and port of spain was appalling i will be rebooking my return flight through another carrier even if i have to eat the cost of the liat ticket
23139,zipair,2,the worst airline i have been on,the worst airline i have been on the main problem are the checkin procedures in seoul which were pathetic the staff would not let us put in 1 x 23 kg bag even though we paid for 2 x 14kg bags apparently it breaks the rules even though we technically paid 30 more doing it this way they also made us take out 3kg and put in our hand luggage because of some random policy they then make you wait for 510 minutes while they check your bag for some unknown reason none of it makes sense and is totally out of line with every other airline process globally avoid at all costs
1262,air canada rouge,2,left us stranded,cancelled our flight two days before a hurricane was anywhere nearby citing bad weather meanwhile air transat and other liners continued to fly passengers out on the exact same route for the next few days no issues whatsoever air canada left us stranded and to fend for ourselves offering absolutely nothing but an apology email to further aggravate our desperate situation our local ac representative asked us to wait an additional day for more information from him before securing a spot in a hotel for an extended stay unbelievably the essential information that we were waiting for was that were out of luck and that it was not his problem as you can imagine by the tone of this review we are still trapped in the dominican riding out a hurricane that has only just begun to touchdown hoping and praying to fly out in two days unless they cancel that flight as well the credit card can only take so many extended bookings
3280,airasia india,5,need to learn a lot,delhi to chennai not on time departure senior crew member doesnt know how to respect the passenger went on to an argument with the crew for money exchange i was not handled properly didnt get a message either for the delay i had to rush and come later found the flight was delayed staffs in airport were awesome corporate meal info was not mentioned on the ticket need to learn a lot from indigo
6525,cathay dragon,7,seats are comfortable,hong kong to zhengzhou this is the first time for me to travel with cathay dragon overall i think that this flight to zhengzhou is satisfying and it basically meets with the quality that the cathay group provides the cabin staff are nice and the seats are comfortable as for the food and beverage i think they are satisfactory not too bad but not too tasty the hagendazs ice cream is probably the food that i appreciated the most the only thing that i want to criticize is that no inflight entertainment is installed on the a320 fleet of cathay dragon passengers need to download the ka studio app in order to enjoy their inflight entertainment however even though i have downloaded the app in prior it still requires me to download patches after getting on the plane and i could not figure out how to use it therefore the only thing i could do with the app is looking at the flight map which is quite disappointing for such a worldclass airline
6224,buddha air,1,disgusting and unprofessional,biratnagar to kathmandu i waited for 5 hours just to be notified that my flight was cancelled i arrived airport at 1600 to catch my 1725 hrs flight we kept on asking if our flight was ready they told us our flight was being held but surely we would fly at 1800 hrs but it was around 2100 hrs after boarding they told us our flight was cancelled as the pilot told his time was up disgusting and unprofessional
2918,air tahiti nui,1,service cold and lacklustre,los angeles to papeete with air tahiti nui travelers beware reservation agents rude and unwilling to process cancellation within 24 hours of booking and website does not allow online cancellation plane was very old the seat arm rest tray table and tv monitor buttons are worn or torn onboard service was cold and lackluster this airline certainly cannot compete with worldclass airlines fly air france to tahiti if you are looking for superior experience
20089,thai airways,9,i had a great flight with them,reading some average reviews recently wasnt too sure about thai airways but i had a great flight with them check in was fast and efficient as was boarding on board the thai product is still great the cabin crew so friendly and service was attentive meal was delicious and enough entertainment for this short 2hr hop only down side was the baggage delay in bkk
5799,blue1,9,blue1 customer review,lhrhellhr on md90 good friendly service each way flight out i was expecting to pay for food but had free breakfast teacoffee ham roll and some chocolates free top ups of tea and water offered later in the flight seats with good pitch and comfortable on way back had to pay for food but expected
22822,wow air,2,do not use this airline,newark to dublin via reykjavik they hook you with cheap fare average size carry on luggage 70usd each way no free meals no screens but they will charge you for use of a tablet no free tea or coffee 325 per cup if you think that purchasing a ticket will save you money you are wrong everybody complained about the cost of a bag 150 round trip never before have i traveled with people who were openly critical of the airline before take off seats were not comfortable we ate nothing drank nothing watched nothing listened to nothing no internet be prepared to pay far more than expected do not use this airline
7684,croatia airlines,4,check in was rude unhelpful,the croatia airlines staff during check in was rude unhelpful and refused without explanation to print out the boarding passes for each part of the flight forcing us to run around trying to get boarding passes before boarding actually starts overall experience with staff at the check in left me under impression that im unavoidable annoyance to the lady who was checking me in very unpleasant experience flight itself was average typical boring flight
21971,vistara,1,i am extremely impressed by their work,we boarded at trivandrum airport flight attendants were extremely helpful they helped us consolidate our weight and also helped us fly without any bags both of them helped with my husband to get him a wheelchair and also kept on asking if he needs a doctor as my husband was not feeling well i am extremely impressed by their work and very thankful to both of them and others who kept helping throughout our flight i will definitely fly again with vistara and also recommend to others
7403,condor airlines,1,claustrophobic business cabin,claustrophobic business cabin with one bathroom seats become beds only apparently for someone 5 feet 11 perhaps awful limited options food no business lounge in lax no internet on board limited movie collection a serious ripoff think before clicking
18428,sky express airlines,7,i would recommend,athens to paros we were a little worried catching this flight after reading the reviews we had a little issue with our carry on mini suitcase being too big and we ended up paying 45eu extra i do warn you square carry on bags will not fit in the over head lockers so best to organise them to get checked in before you reach the counter other than that the bags arrived at the destination with no issues and the flight it self was on time and we didnt have any issues boarding or during the flight i would recommend
7351,condor airlines,7,what a pleasant surprise,what a pleasant surprise my first time on condor but it wont be my last smooth check in orderly boarding great crew with a very positive attitude and food way above the standard of legacy carriers on the route look forward to flying them long haul
11347,icelandair,4,there was only food for purchase,after a delay due to weather i missed my air canada connection to kef i chose to be put on the icelandair flight 24 hrs later boarding was confusing for a 6 hr flight there was only food for purchase where air canada provided both a meal and snack the beverage cart came around once with water offer several times later in the flight the seat was small uncomfortable and the movie selection very limited customs in kef took forever as several flights landed at the same time the good part i got to kef on time
14932,nam air,7,enjoyed my flight,i chose this airline for the simple reason of its aircraft type boarding was completed quickly for on time departure on board seat pitch was a little tight snack service box was offered water and a sweet coffee bun and a sales trolley after that cabin was quite warm and no walk though by cabin crew offering water cabin is showing it age for sure but still enjoyed my flight
6669,cathay pacific airways,6,really disappointed with the overall experience,brisbane to london heathrow via hong kong with cathay pacific airways considering the premium seats cost almost 4 times the economy seats i was really disappointed with the overall experience meal was exactly the same as what you receive in economy as is the amenity kit when compared to pe in qantas or ba this lacks a lot you get meals and drink service more in line with business class on those carriers the only advantage if you are a oneworld emerald or sapphire is getting access to the pier lounge at hong kong airport otherwise if you dont have status and are looking for an upgrade other than just some extra leg room then i wouldnt recommend this wifi also didnt work on all 4 return legs of my flight despite there being a wifi symbol on the walls you would be better off spending your money on china southern airlines business class seat for a similar cost and get a lie flat seat or paying for economy on one leg business on the other with any airline tip also avoid the front row aisle seats in premium i dont really have long legs 5ft6 and yet the air hostesses still knocked my feet every time they came through the door from business waking me up at least 4 times despite my legs not sticking out on the aisle
700,air algerie,9,air algerie customer review,tunalg in the new 737800ng business class a very good trip no delay good meat champagne before take off on time at algiers clean cabin a very large seat and big space not like air france or alitalia in business class
5435,batik air,3,a slow and painful process,twice delayed using this airlines delay was at midnight making it more difficult to secure an uber no boarding pass printing kiosk need to queue with those who dropping their baggage no separate counters making it a slow and painful process
7258,cityjet,4,cityjet customer review,flew from brive to london city and had 35 hr delay due to technical fault annoying but these things happen what annoyed me most was the first time anyone tried to apologise was once we finally landed in london got a free drink though worth 3
12271,jetblue airways,7,they were not eager to assist at all,i am a senior and kindly asked the flight attendants to help me lift my bag to place overhead they were not eager to assist at all one of them said he had shoulder surgery and the other one did not lift it for me he just helped me to place it overhead if they are so sickly and unable to lift a small suitcase maybe that is not the right job for them it is the one and only complaint that i have
21563,uzbekistan airways,4,a horrible experience,london to amritsar via tashkent it was a horrible experience with uzbekistan airways the in flight attendants were inexperienced they burned my arm and leg in departure and arrival flights with hot coffee the staff even didnt knew how to serve coffee in flight then the worse part was that they didnt even offer first aid the food quality inflight entertainment broken seats is not worth mentioning
15946,philippine airlines,6,fare cheap compared to others,not very impressed and find it hard to understand how this airline has a four star rating seats were quite good but service lacking lounge in manila small and not adequate on the plus side flights on time and plane quite new fare cheap compared to others
8580,el al israel airlines,8,all in all a good flight,we got to the airport early so check in was quick i am not a huge fan of el al as have had bad experiences but this time the staff were friendly and helpful all went smoothly the entertainment was good with a fair selection the meal served was good for economy plane food they dont advertise that hot drinks and soft drinks and snacks are served in the back kitchen i only know this from recent flights with them the seats on el al are always cramped we were given blankets all in all a good flight no one was rude all the staff helpful
3164,airasia,3,scalp you for every dollar,at every turn airasia try to scalp you for every dollar examples such as hoping you forget to checkin online so they can charge you additionally purposefully allocating seat locations if purchasing more than one ticket in different positions onboard so that youre more likely to pay the 600thb per person to change seats and waiting to tell you last minute your meal option has been discontinued so you have to pay more to get a different meal we expect more as consumers and preying on the technologically vulnerable is shameful behaviour
22478,volotea,1,worst company i have flown with,worst company i have flown with just avoid it at any cost its a lot better to pay more for another company once they cancelled a flight a week before our journey to santorini greece september 2021 and they didnt refund anything just like that and the mails said that we will give you refund etc and nothing ever happened but we said okay it was just bad luck or a coincidence and also there were no other flights the days we wanted so it was a dead end now we have booked priority in order to have our carry on with us we saw the tickets and they told us we cannot have our carry on with us we show them that it says here we are allowed to have 10kg bag per person and everything that is written in the ticket and they just answered us that these are general information but they say for my journey the times the airplane door etc everything we show them the confirmation mail that says we have priority etc and they told us in our system it doesnt say so and we just paid again for what we had already paid
17938,shenzhen airlines,2,it was delayed for hours,bangkok to shenzhen 40 blankets for 120 seats get it together its not that difficult to manufacture some blankets hair on the seats and dirty windows on my way to thailand from shenzhen it was delayed for hours and everyone expected that its a sad thing when your airline is known and expected to be awful
19691,tam airlines,9,tam airlines customer review,i made my reservations on lans website i flew from rosario to miami via sao paulo and back all the flights were excellent comfortable seats pretty good inflight service and such an excellent crew and ground staff i would definitely fly with tam again
20518,tianjin airlines,9,fly tianjin airlines again,it was the cheapest way to go back after yet another season in asia and honestly i didnt expect too much but the plane was quite new and the cabin was in a good condition departed on time unlike the connecting domestic flight by another airline before there was an inflight entertainment system available and it seems to be modern but after a night spent in two different airports i hardly used it for anything other than the 3d map although the food was served not as elegantly as some airlines do it was quite delicious and i could choose what i preferred on both meals despite sitting not in the middle of the cabin note that there are only soft drinks available but for me it doesnt really matter the seats are not exactly emirateslike but still quite comfortable for an 85 hours flight the headphones were usual cheap earbuds unfortunately but they also included an adapter which i took away and which will let me plug in my own headphones on some later flight great and i just dont understand why airlines besides those smart few who provide multiuse washablecup large headphones couldnt distribute just that on request rather than generating tons of cheap headphones waste the flight was smooth and arrived 15 minutes early definitely would fly tianjin airlines again if the price is right and the route will fit my plans and will stop at chongqing or tianjin where i havent been yet as well should i have time for that
18077,silkair,9,all around great,i flew from phnom penh to singapore on silkair and it was all around great the staff were friendly one positive thing about is its seats they feel soft and amazing legroom and the food was very tasty i had a tomato pasta with fish and it tasted very decent also the flight entertainment was enjoyable the flight was very smooth and relaxing i would recommend it
18486,skywest airlines,7,skywest airlines customer review,melper via kalgoorlie xr22 fokker 100 due to not being able to locate the crew the flight was delayed by 1 hr at melbourne due to strong winds between melbourne and kalgoorlie the flight was diverted to adelaide to pick up extra fuel the 5h20m flight turned out to be nearly 7 hrs these tickets were extremely cheaper than the major airlines checkin was simple at melbourne airport and the flight was extremely good the flight attendants were downtoearth and worked well for the full flight including the stops they brought around food many times during the flight apart from this unexpected stop i would highly recommend skywest for the melper route
6949,china eastern airlines,4,not that good,wuhan to taiyuan the experience was not that good it is a midnight red eye flight however the cabin is so noisy and none of cabin crew come out to maintain the order the snack means just a pack of peanuts
18484,skywest airlines,7,skywest airlines customer review,perkfeper fokker f100 alliance charter f100 on the way out to cloudbreak cabin very old and worn out not surprising for mining charter flights breakfast not bad usual cold breakfastcereal affair flight time nearly 2 hrs no ife or magazine return 5pm and f100 again skywest aircraft this time meal was a very small snack but we landed at 715pm so dinner would have been more appropriate magazine provided but no ife crew polite and easy going drinks were good and plentiful no alcohol unless purchased advice dont sit in the last three rows as they arent window seats as they are blocked by the engines and the noise is terrible
20925,transavia,5,lack of communication,my 2 friends and i flew first with klm from berlin to amsterdam and then with transavia from amsterdam to marrakesh and back vice versa both trips with transavia werent 100 enjoyable due to the following reasons 1 lack of communication on luggage before flying there was no communication that there are differences in the hand luggage policy between klm 1 pieces accessory and transavia 1 piece yes the additional hand luggage has been checked in by transavia for free but an information beforehand would have been appreciated in order to consider packing in the first place reason provided by staff at airport were a low budget airline fair point still created misunderstanding and negative experience 2 lack of little pleasantries no free snack or beverage on a 35hrs flight 3 lack of visibilitytransparency on flight details no possibility to check flight information online on website reason provided by customer service booking includes flights from 2 airlines klm transavia 4 lack of communication at airport in marrakesh at 6am information screen stated that checkin counter is open staff appeared at 645am staff at airport only said that weve to wait its okay to wait but then dont say that the checkin is open in general i have understanding for a lot of things but id just appreciate more communication and visibility on possible differences to other airlines upfront
20254,thai smile airways,9,served with a great mood,i bought this flight as a roundtrip from bangkok to kaohsiung timing according to the flight schedule service including ground staff and flight attendant are also served with a great mood food on flight is ok including snack main dish water coffee or tea and dessert too
9460,finnair,5,old untidy planes,finnair sells flights from helsinki to barcelona however without any notice to the passenger beforehand they are flown by iberia with old untidy planes the only serving during the 4 hours flight coffee and a muffin no sales of any additional food or drinks on the way back they ran out of toilet paper in one of the tourist class toilets
18483,skywest airlines,8,skywest airlines customer review,busseltonperth on f50 checkin great and nice baggage allowance fare was 92 delayed landing at busselton but made up time in air no food was a disappointment only water served cabin crew didnt smile and made little eye contact comfortable flight toilets were pretty average pilot made great clear announcements aircraft in great condition the cabin had no mess and a nice magazine to read
20775,transaero airlines,8,transaero airlines customer review,jan 2015 from tlvvkoala tsevkotlv all flights on b737800 but the last flight to tlv onboard b767300 food is really pathetic im usually not picky with airline food but this time all 4 segments were awful in quantity and quality flight attendant mostly nice and accommodating the flight from vko to ala was on a brand new b737800 with ife and wifi so it was much fun all the rest 3 segments were without ife seats are leather and quite comfortble flights departed mostly on time despite deicing in every station but tlv fare was good vko airport new and welcoming all in all a good deal
1490,air dolomiti,6,cabin looked clean and crisp,in favour of the staff onboard the attitude was extremely friendly we got a biscuit together with some water and the cabin looked clean and crisp what one can get on low cost airlines doesnt justify flying with many european full service airlines and that includes air dolomiti the reason i took them was only the time schedule certainly not for flying premium as the experience was nothing else than the opposite
21867,virgin australia,8,attendants were very friendly,i enjoyed the flight check in was easy and the flight actually departed early flight attendants were very friendly and efficient and the aircraft was very clean
6951,china eastern airlines,8,above my expectations,rome to seoul via shanghai i traveled with this company that i was a little skeptical of but i must say that not only was it far above my expectations but it earned my esteem romeshanghai and back with a new a350900 comfortable seats clean plane and with assistants present and kind classic food of the economy class while actually somewhat disappointing onboard entertainment considering that it was a flight departing from italy was expected titles at least in the italian language but where i must congratulate the company is the way they managed the typhoon emergency in shanghai i had to take a flight to seoul and was canceled with the closure of the airport but the company not only provided escort to the hotel with a shuttle bus but also food and accommodation for two days although the information was lacking it all happened suddenly have within 45 hours settled thousands of people in the hotel with their transfers that was really impressive
18407,sky express airlines,5,staff were simply rude,booked a return flight bruath away flight fluent clear checkin procedure calm flight about 13 seats occupied leg room and seat recline were limited no inflight entertainment and food menu was limited no wifi return flight checkin procedure at ath was below every standard arrived 2hours before departure only for bag drop 7 counters 3 bag drop 3 checkin 1 special assistance only 3 actually in service for 12 departing flights late passengers were awarded with immediate checkin we waited 90 mins and eventually also got called as our flight was set for departure staff were simply rude other people in the line missed their flight because of bad management at check in ground staff didnt care
1557,air dolomiti,5,air dolomiti customer review,fratrn in economy air dolomiti is one of the best regional airlines around excellent legroom and service
14653,meridiana,8,staff were pleasant and efficient,roma to olbia i hesitated about flying to olbia the ferry being another option given the poor reviews for meridiana the only company that operates a direct flight from rome to olbia in the end i decided to take the plunge on the basis that perhaps people with good experiences rarely bother to give feedback and i am glad i did the online booking was straightforward as was the webcheckin bagdrop etc ground staff and cabin staff were pleasant and efficient the plane boarded and left on time and we arrived ontime maybe even a few minutes earlier
11917,jazeera airways,3,block access to duty free,kuwait to dubai i have always used jazeera and was satisfied except when they introduced this new terminal and block the access to duty free it feels like you are in temporary jail and forbidden from all other services such as lounge etc i will never use jazeera again unless they allow access between terminals this too bad
1358,air caraibes,8,service onboard was very good,air caraibes direct flight from paris orly to pointepitre lounge access in orly but not a great selection of food the lounge was calm and not too crowded good service on board with a 222 configuration as i was travelling on my own i opted for one of the aisle seats in the middle that way i had direct access to the aisle and nobody will need to step over me to get to the aisle the food served was good and the cabin spacious the return flight was delayed but it didnt worry me too much as i had no connecting flight to catch however the lounge in pointepitre was quite basic with not much to eat nevertheless the ambiance was calm and relaxing service onboard was again very good and the food delicious
937,air austral,8,we were pleasantly surprised,flew bangkok to antananarivo via saintdenis we were pleasantly surprised by air austral the flights were on time the aircraft relatively new the amenities were good and the ife was ok on the bkkrun segment a pouch is provided with socks and eye shade in y class wine is provided with meals the staff tended to disappear after meal service but they were friendly enough
21985,vistara,8,good experience,good experience on time departure and arrival courteous staff good food clean and hygienic cabin comfortable seats no in flight entertainment system they offer vistara world which can be used in personal mobiletablaptop using flight wifi
16506,qantaslink,8,qantaslink customer review,alice springs to cairns in a b717 great crew and a tasty hot meal was served usual good qantaslink service
20042,thai airways,9,friendliness and hard work of the cabin crew,this was a packed flight with a merry group of beer drinking passengers in my section there was not a single seat left the flight was punctual but what i wish to comment on was the friendliness and hard work of the cabin crew who never stopped working throughout the 10 hours of the flight i went for regular walks and coffee pick me ups and they were always polite and helpful also to the many passengers who required attention i enjoyed the meals and having travelled with other european carriers i can say that these crews are really on top of the game in economy we obviously do not enjoy the perks of higher classes of seats however the personal service was of the same high standard
7206,cityjet,6,a lot of technical delays,cityjet is a no nonsense airline with an ageing fleet their avro rj85s are really showing their age now with a lot of technical delays recently my flight wx197 was delayed for almost two hours 02dec on a multitude of reasons initially the scheduled plane had a technical faultthey flew a spare part in from dublin but then the mechanics did not make it on time and a cityjet night stopper was rescheduled this plane then had to be evacuated on a security issue and was no longer available for taking the flight back to amsterdam cityjet took some effort and flew a spare plane from dublin which first had to be completely catered and cleaned once we were ready to go after 1hr 55 on the ground the flight was a normal and eventless flight of 42 minutes these avros are really showing their age not just in reliability but also the cabin and other interior
2042,air koryo,6,air koryo customer review,pekfnjpek 1219 august 2014 departed and arrived on time on both flights good fas and great seats interesting airplane tu204 and very likely the first and last time i fly a russian built plane not a lot operated where i spend most of my time flight to northhard and bumpy landing back to beijing was good not so many turns and much smoother once we arrived in pyongyang immigration took 10 mins and bags were delivered immediately im glad it all went well
1417,air china,4,informed we missed the flight,vancouver to bejing when we arrived in beijing we had a 8 hour stopover we toured the airport and arrived back at our gate about 1 hour before departure we heard a chinese announcement about flight to manila and repeated by a very bad english when we approached our gate about 3 mins later than boarding we were informed we missed the flight the plane had not left terminal
